DBCODE,ENTITY,COMPLEX,MEADOW,PLOT_ID,YEAR,SAMPLEDATE,WATCH,OBSERVER,PLOT,FLW_STATUS,PLTSP_CODE,PLTSP_NAME,NO_STALK,NO_FLWS
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"DELPNUTT","Delphinium nuttallianum",4,1.8
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"ERIGFOLI","Erigeron foliosus",40,1.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"ERIOLANA","Eriophyllum lanatum",83,1.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"ERYSASPE","Erysimum asperum",1,1.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"GILICAPI","Gilia capitata",107,2.2
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"LIGUGRAY","Ligusticum grayi",2,25.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"LUPILAXI","Lupinus laxiflorus",14,12.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"MIMUNANU","Mimulus nanus",1,1.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",17,2.5
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"PHACHAST","Phacelia hastata",5,28.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"PHLOGRAC","Phlox gracilis",23,3.8
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"POLYMINI","Polygonum minimum",12,3.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"POTEGLAN","Potentilla glandulosa",2,3.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"POTEGRAC","Potentilla gracilis",18,2.2
SA026,2,"Frissell",M2,FM204,2011,2011-08-03,3,"Andy",4,FLW,"VICIAMER","Vicia americana",8,2.2
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"ACHIMILL","Achillea millefolium",6,23.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"ANGEARGU","Angelica arguta",2,33.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"ERIOLANA","Eriophyllum lanatum",111,1.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"ERIOUMBE","Eriogonum umbellatum",1,230.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"GILICAPI","Gilia capitata",16,2.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",50,6.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"POTEGRAC","Potentilla gracilis",10,3.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-17,4,"Vera",4,FLW,"RUMEACET","Rumex acetosella",120,65.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-22,5,"Vera",4,FLW,"ERIOLANA","Eriophyllum lanatum",16,2.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-22,5,"Vera",4,FLW,"ERIONUDU","Eriogonum nudum",2,42.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-22,5,"Vera",4,FLW,"GILICAPI","Gilia capitata",16,1.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-22,5,"Vera",4,FLW,"LIGUGRAY","Ligusticum grayi",2,100.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-22,5,"Vera",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",132,5.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-22,5,"Vera",4,FLW,"POTEGRAC","Potentilla gracilis",5,3.0
SA026,2,"Frissell",M2,FM204,2011,2011-08-22,5,"Vera",4,FLW,"RUMEACET","Rumex acetosella",53,75.0
SA026,2,"Frissell",M2,FM204,2011,2011-09-09,6,"Vera",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",21,7.0
SA026,2,"Frissell",M2,FM204,2011,2011-09-09,6,"Vera",4,FLW,"PERIGAIR","Perideridia gairdneri",3,5.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-11,1,"Vera",4,FLW,"COLLPARV","Collinsia parviflora",6,3.5
SA026,2,"Frissell",M2,FM204,2012,2012-07-11,1,"Vera",4,FLW,"DELPNUTT","Delphinium nuttallianum",56,6.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-11,1,"Vera",4,FLW,"GILICAPI","Gilia capitata",3,1.5
SA026,2,"Frissell",M2,FM204,2012,2012-07-11,1,"Vera",4,FLW,"LIGUGRAY","Ligusticum grayi",1,45.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-11,1,"Vera",4,FLW,"PHLODIFF","Phlox diffusa",23,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-11,1,"Vera",4,FLW,"PHLOGRAC","Phlox gracilis",1,3.5
SA026,2,"Frissell",M2,FM204,2012,2012-07-11,1,"Vera",4,FLW,"RUMEACET","Rumex acetosella",8,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"COLLPARV","Collinsia parviflora",3,3.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"DELPNUTT","Delphinium nuttallianum",44,5.7
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"ERIGFOLI","Erigeron foliosus",1,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"ERYSASPE","Erysimum asperum",4,7.1
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"GILICAPI","Gilia capitata",270,6.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"LIGUGRAY","Ligusticum grayi",9,65.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"MIMUNANU","Mimulus nanus",1,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"MIMUTILI","Mimulus tilingii",2,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,2.3
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"PHACHAST","Phacelia hastata",1,13.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"PHLOGRAC","Phlox gracilis",8,5.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"SYMPMOLL","Symphoricarpos mollis",55,4.0
SA026,2,"Frissell",M2,FM204,2012,2012-07-17,2,"Andy",4,FLW,"VICIAMER","Vicia americana",8,3.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"ACHIMILL","Achillea millefolium",3,29.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"ANGEARGU","Angelica arguta",2,140.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"CAMPSCOU","Campanula scouleri",1,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"DELPNUTT","Delphinium nuttallianum",4,1.3
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"ERIGFOLI","Erigeron foliosus",22,1.1
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"ERIOLANA","Eriophyllum lanatum",3,2.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"GAYOHUMI","Gayophytum humile",7,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"GILICAPI","Gilia capitata",14,3.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"NAVADIVA","Navarretia divaricata",4,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",155,2.4
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"PHACHAST","Phacelia hastata",3,11.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"SYMPMOLL","Symphoricarpos mollis",9,18.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-02,3,"Andy",4,FLW,"VICIAMER","Vicia americana",5,2.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"ACHIMILL","Achillea millefolium",2,67.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"ANGEARGU","Angelica arguta",2,350.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"NA",4,FLW,"AQUIFORM","Aquilegia formosa",0,0.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"CIRSCALL","Cirsium callilepis",1,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"DELPNUTT","Delphinium nuttallianum",1,2.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"ERIGFOLI","Erigeron foliosus",8,2.3
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"ERIOLANA","Eriophyllum lanatum",1,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"GILICAPI","Gilia capitata",12,1.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",137,7.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"PHACHAST","Phacelia hastata",1,12.0
SA026,2,"Frissell",M2,FM204,2012,2012-08-09,4,"Andy",4,FLW,"SYMPMOLL","Symphoricarpos mollis",7,3.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-04,1,"Kyra",4,FLW,"COLLPARV","Collinsia parviflora",11,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-04,1,"Kyra",4,FLW,"DELPNUTT","Delphinium nuttallianum",97,4.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-04,1,"Kyra",4,FLW,"ERIOLANA","Eriophyllum lanatum",25,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-04,1,"Kyra",4,FLW,"GILICAPI","Gilia capitata",121,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-04,1,"Kyra",4,FLW,"LIGUGRAY","Ligusticum grayi",16,99.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-04,1,"Kyra",4,FLW,"NAVADIVA","Navarretia divaricata",600,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-04,1,"Kyra",4,FLW,"PHLOGRAC","Phlox gracilis",8,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-12,2,"Fabian",4,FLW,"DELPNUTT","Delphinium nuttallianum",38,3.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-12,2,"Fabian",4,FLW,"ERIOLANA","Eriophyllum lanatum",46,5.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-12,2,"Fabian",4,FLW,"ERIOUMBE","Eriogonum umbellatum",8,35.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-12,2,"Fabian",4,FLW,"GILICAPI","Gilia capitata",115,3.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-12,2,"Fabian",4,FLW,"LIGUGRAY","Ligusticum grayi",2,0.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-12,2,"Fabian",4,FLW,"PHLOGRAC","Phlox gracilis",118,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-18,3,"Kyra",4,FLW,"ACHIMILL","Achillea millefolium",7,28.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-18,3,"Kyra",4,FLW,"DELPNUTT","Delphinium nuttallianum",12,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-18,3,"Kyra",4,FLW,"ERIOLANA","Eriophyllum lanatum",120,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-18,3,"Kyra",4,FLW,"GILICAPI","Gilia capitata",10,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-18,3,"Kyra",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",140,5.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-18,3,"Kyra",4,FLW,"PHLOGRAC","Phlox gracilis",6,1.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-18,3,"Kyra",4,FLW,"RUMEACET","Rumex acetosella",40,3.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-24,4,"Fabian",4,FLW,"ACHIMILL","Achillea millefolium",1,50.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-24,4,"Fabian",4,FLW,"ERIGFOLI","Erigeron foliosus",23,14.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-24,4,"Fabian",4,FLW,"ERIOLANA","Eriophyllum lanatum",6,13.0
SA026,2,"Frissell",M2,FM204,2013,2013-07-24,4,"Fabian",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",110,15.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-03,5,"Scott",4,FLW,"ACHIMILL","Achillea millefolium",10,50.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-03,5,"Scott",4,FLW,"ERIGFOLI","Erigeron foliosus",2,3.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-03,5,"Scott",4,FLW,"ERIOLANA","Eriophyllum lanatum",27,2.3
SA026,2,"Frissell",M2,FM204,2013,2013-08-03,5,"Scott",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",297,10.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-03,5,"Scott",4,FLW,"RUMEACET","Rumex acetosella",5,35.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-08,6,"Noelle",4,FLW,"ACHIMILL","Achillea millefolium",2,6.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-08,6,"Noelle",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",122,4.5
SA026,2,"Frissell",M2,FM204,2013,2013-08-08,6,"Noelle",4,FLW,"RUMEACET","Rumex acetosella",10,10.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-22,7,"Vera",4,FLW,"ACHIMILL","Achillea millefolium",8,16.0
SA026,2,"Frissell",M2,FM204,2013,2013-08-22,7,"Vera",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",22,13.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-08,1,"x",4,NOF,"","",,
SA026,2,"Frissell",M2,FM204,2014,2014-07-17,2,"DY",4,FLW,"AQUIFORM","Aquilegia formosa",2,4.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-17,2,"DY",4,FLW,"ERIOLANA","Eriophyllum lanatum",32,4.1
SA026,2,"Frissell",M2,FM204,2014,2014-07-17,2,"DY",4,FLW,"LIGUGRAY","Ligusticum grayi",17,250.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-17,2,"DY",4,FLW,"MIMUMOSC","Mimulus moschatus",42,1.1
SA026,2,"Frissell",M2,FM204,2014,2014-07-17,2,"DY",4,FLW,"POTEGRAC","Potentilla gracilis",52,4.4
SA026,2,"Frissell",M2,FM204,2014,2014-07-26,3,"RD",4,FLW,"ACHIMILL","Achillea millefolium",1,134.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-26,3,"RD",4,FLW,"AQUIFORM","Aquilegia formosa",1,5.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-26,3,"RD",4,FLW,"ERIOLANA","Eriophyllum lanatum",27,3.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-26,3,"RD",4,FLW,"LIGUGRAY","Ligusticum grayi",13,240.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-26,3,"RD",4,FLW,"LUPILAXI","Lupinus laxiflorus",3,3.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-26,3,"RD",4,FLW,"POTEGRAC","Potentilla gracilis",2,6.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-30,4,"DY",4,FLW,"ACHIMILL","Achillea millefolium",2,35.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-30,4,"DY",4,FLW,"AQUIFORM","Aquilegia formosa",2,1.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-30,4,"DY",4,FLW,"ERIOCOMP","Eriogonum compositum",7,90.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-30,4,"DY",4,FLW,"ERIOLANA","Eriophyllum lanatum",45,3.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-30,4,"DY",4,FLW,"POTEGRAC","Potentilla gracilis",2,2.0
SA026,2,"Frissell",M2,FM204,2014,2014-07-30,4,"DY",4,FLW,"VICIAMER","Vicia americana",2,5.5
SA026,2,"Frissell",M2,FM204,2014,2014-08-06,5,"LKB",4,FLW,"ACHIMILL","Achillea millefolium",2,85.0
SA026,2,"Frissell",M2,FM204,2014,2014-08-06,5,"LKB",4,FLW,"ERIOLANA","Eriophyllum lanatum",10,1.5
SA026,2,"Frissell",M2,FM204,2014,2014-08-06,5,"LKB",4,FLW,"LOTUMICR","Lotus micranthus",40,1.5
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"ACHIMILL","Achillea millefolium",19,4.7
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"DELPMENU","Delphinium menziesii & nuttallianum",30,1.7
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"ERIOLANA","Eriophyllum lanatum",70,1.5
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"GILICAPI","Gilia capitata",1,1.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"LIGUGRAY","Ligusticum grayi",3,60.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"LUPILAXI","Lupinus laxiflorus",3,9.7
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"POTEGRAC","Potentilla gracilis",2,1.5
SA026,2,"Frissell",M2,FM204,2015,2015-06-24,1,"LS",4,FLW,"RUMEACET","Rumex acetosella",70,5.7
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"ACHIMILL","Achillea millefolium",12,54.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"ANGEARGU","Angelica arguta",2,40.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"ERIOLANA","Eriophyllum lanatum",120,2.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"LIGUGRAY","Ligusticum grayi",7,84.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"LUPILAXI","Lupinus laxiflorus",2,3.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",2,1.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"POTEGRAC","Potentilla gracilis",3,3.0
SA026,2,"Frissell",M2,FM204,2015,2015-06-30,2,"LS",4,FLW,"RUMEACET","Rumex acetosella",80,6.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-07,3,"KJ",4,FLW,"ACHIMILL","Achillea millefolium",23,11.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-07,3,"KJ",4,FLW,"ERIOLANA","Eriophyllum lanatum",59,3.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-07,3,"KJ",4,FLW,"LIGUGRAY","Ligusticum grayi",6,40.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-07,3,"KJ",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",4,1.5
SA026,2,"Frissell",M2,FM204,2015,2015-07-07,3,"KJ",4,FLW,"RUMEACET","Rumex acetosella",15,4.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-14,4,"AS",4,FLW,"ACHIMILL","Achillea millefolium",35,9.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-14,4,"AS",4,FLW,"ERIOLANA","Eriophyllum lanatum",50,1.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-14,4,"AS",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,3.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-23,5,"MC",4,FLW,"ACHIMILL","Achillea millefolium",5,16.0
SA026,2,"Frissell",M2,FM204,2015,2015-07-23,5,"MC",4,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,3.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-14,1,"Sam, Andy",5,FLW,"DELPNUTT","Delphinium nuttallianum",54,1.8
SA026,2,"Frissell",M2,FM205,2011,2011-07-14,1,"Sam, Andy",5,FLW,"LATHNEVA","Lathyrus nevadensis",2,2.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-14,1,"Sam, Andy",5,FLW,"LOMAMART","Lomatium martindalei",13,14.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-14,1,"Sam, Andy",5,FLW,"LUPILAXI","Lupinus laxiflorus",4,12.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-14,1,"Sam, Andy",5,FLW,"MIMUGUTT","Mimulus guttatus",7,1.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-14,1,"Sam, Andy",5,FLW,"PHLOGRAC","Phlox gracilis",14,1.1
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"AQUIFORM","Aquilegia formosa",1,3.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"COLLPARV","Collinsia parviflora",7,1.5
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"DELPNUTT","Delphinium nuttallianum",76,2.7
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"ERYSASPE","Erysimum asperum",4,7.8
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"GILICAPI","Gilia capitata",23,6.6
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"LIGUGRAY","Ligusticum grayi",17,21.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"MIMUTILI","Mimulus tilingii",3,1.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"ORTHIMBR","Orthocarpus imbricatus",1,3.0
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"PHLOGRAC","Phlox gracilis",7,3.3
SA026,2,"Frissell",M2,FM205,2011,2011-07-26,2,"Tim, Andy",5,FLW,"POTEGRAC","Potentilla gracilis",6,1.1
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"ACHIMILL","Achillea millefolium",1,42.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"DELPNUTT","Delphinium nuttallianum",36,1.9
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"ERIOLANA","Eriophyllum lanatum",135,1.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"ERYSASPE","Erysimum asperum",2,7.5
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"GILICAPI","Gilia capitata",75,3.1
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"LIGUGRAY","Ligusticum grayi",3,93.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"LUPILAXI","Lupinus laxiflorus",12,6.3
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"MIMUNANU","Mimulus nanus",134,1.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"NAVADIVA","Navarretia divaricata",3,4.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"ORTHIMBR","Orthocarpus imbricatus",29,2.3
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"PHACHAST","Phacelia hastata",3,5.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"PHLOGRAC","Phlox gracilis",5,3.8
SA026,2,"Frissell",M2,FM205,2011,2011-08-03,3,"Andy",5,FLW,"POTEGRAC","Potentilla gracilis",8,3.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-17,4,"Vera",5,FLW,"ERIOLANA","Eriophyllum lanatum",0,1.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-17,4,"Vera",5,FLW,"GILICAPI","Gilia capitata",83,2.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-17,4,"Vera",5,FLW,"LUPILAXI","Lupinus laxiflorus",7,8.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-17,4,"Vera",5,FLW,"ORTHIMBR","Orthocarpus imbricatus",37,5.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-17,4,"Vera",5,FLW,"POTEGLAN","Potentilla glandulosa",6,4.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-22,5,"Vera",5,FLW,"CIRSCALL","Cirsium callilepis",1,0.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-22,5,"Vera",5,FLW,"ERIOLANA","Eriophyllum lanatum",120,1.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-22,5,"Vera",5,FLW,"LUPILAXI","Lupinus laxiflorus",4,2.0
SA026,2,"Frissell",M2,FM205,2011,2011-08-22,5,"Vera",5,FLW,"ORTHIMBR","Orthocarpus imbricatus",300,6.0
SA026,2,"Frissell",M2,FM205,2011,2011-09-09,6,"Vera",5,FLW,"ERIOLANA","Eriophyllum lanatum",4,1.0
SA026,2,"Frissell",M2,FM205,2011,2011-09-09,6,"Vera",5,FLW,"ORTHIMBR","Orthocarpus imbricatus",6,5.0
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"ANGEARGU","Angelica arguta",1,1.0
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"CASTHISP","Castilleja hispida",3,5.0
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"COLLPARV","Collinsia parviflora",5,2.0
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"DELPNUTT","Delphinium nuttallianum",18,4.0
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"ERIOLANA","Eriophyllum lanatum",4,1.0
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"GILICAPI","Gilia capitata",22,2.5
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"LIGUGRAY","Ligusticum grayi",11,65.0
SA026,2,"Frissell",M2,FM205,2012,2012-07-11,1,"Vera",5,FLW,"RUMEACET","Rumex acetosella",12,23.0
